timestamp,elapsed_hours,outdoor_temperature_c,solar_radiation_w_m2,wind_m_s,raw_supply_target_c,applied_supply_setpoint_c,raw_pump_target_hz,applied_pump_frequency_hz,near_valve_pct,mid_valve_pct,far_valve_pct,total_flow_m3_h,near_flow_m3_h,mid_flow_m3_h,far_flow_m3_h,pump_pressure_kpa,pump_power_kw,delivered_supply_near_c,delivered_supply_mid_c,delivered_supply_far_c,return_near_c,return_mid_c,return_far_c,station_return_c,required_heat_load_mw,actual_heat_supply_mw,B01_indoor_c,B02_indoor_c,B03_indoor_c,B04_indoor_c,B05_indoor_c,B06_indoor_c,B07_indoor_c,B08_indoor_c,B09_indoor_c,B10_indoor_c,B11_indoor_c,B12_indoor_c,compliance_rate,comfort_rate,overheating_rate,severe_overheating_rate,underheating_rate,P10_c,P50_c,P90_c,near_transport_delay_min,mid_transport_delay_min,far_transport_delay_min,hydraulic_residual,heat_balance_residual,mass_residual,pipe_heat_balance_residual,building_heat_balance_residual,solver_status
2025-01-15T08:05:00+08:00,0.08333333333333333,-6.0,20.0,3.0,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.69579100878259,42.57959109319344,42.331767892754186,42.86785853183674,0.3960234,0.42155000833690365,27.79271226673641,27.93922101242271,19.333922943077667,27.619606075076362,23.003234814890135,23.143577810460723,23.062320278611764,22.948661915723008,18.830650478942708,22.960016101833354,22.878524622337732,22.764454950030675,1.0,0.0,0.5,0.25,0.0,19.333922943077667,22.960016101833354,27.619606075076362,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,1.3808008483526758e-16,0.0,5.5232033934107e-16,3.1869991610444956e-14,converged
2025-01-15T08:10:00+08:00,0.16666666666666666,-5.916666666666667,28.333333333333332,2.9895833333333335,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.69572880481564,42.579337157341854,42.33146245802512,42.867651075811054,0.3911793166666667,0.4215597991681022,27.79313021208967,27.939598538832872,19.332759147995098,27.620300017042688,23.00272379392023,23.142995805414202,23.061812223016787,22.948253689923064,18.82947262801407,22.959412414515224,22.8779948600582,22.764024868324633,1.0,0.0,0.5,0.25,0.0,19.332759147995098,22.959412414515224,27.620300017042688,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,1.3807687789094989e-16,0.0,6.90384389454749e-16,3.369666558407739e-14,converged
2025-01-15T08:15:00+08:00,0.25,-5.833333333333333,36.666666666666664,2.9791666666666665,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.69584042030165,42.579270700120645,42.3313480888335,42.867627759287174,0.38633523333333336,0.42156089958516035,27.794087515691412,27.94061857961827,19.33224918541927,27.621408033385038,23.00281086385535,23.143112072860426,23.061892456468605,22.948310367378944,18.828965672392115,22.959507077322925,22.87805346112939,22.764059762042393,1.0,0.0,0.5,0.25,0.0,19.33224918541927,22.959507077322925,27.621408033385038,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,5.523060698536987e-16,0.0,2.7615303492684923e-16,3.939054316192577e-14,converged
2025-01-15T08:20:00+08:00,0.3333333333333333,-5.75,45.0,2.96875,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.6961252337307,42.57939100689193,42.33142402061839,42.86778788173341,0.38149115,0.4215533426494817,27.795582370298444,27.942279095017536,19.332390067064924,27.622928934574773,23.003493576357574,23.143923904511375,23.062558811131098,22.948830316365054,18.829126251682467,22.960297399397625,22.878698271635084,22.764558009889885,1.0,0.0,0.5,0.25,0.0,19.332390067064924,22.960297399397625,27.622928934574773,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,2.7615798535781804e-16,0.0,5.523159707156358e-16,3.5319051275622713e-14,converged
2025-01-15T08:25:00+08:00,0.4166666666666667,-5.666666666666667,53.33333333333333,2.9583333333333335,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.69658262589119,42.57969736575057,42.33168949194229,42.86813074533871,0.3766470666666667,0.42153716129407137,27.797612974723158,27.944578051744834,19.333178818304514,27.624861534500468,23.004769493111475,23.145428602583277,23.06380912715659,22.94981191088286,18.82995102232236,22.961780700248823,22.87992714554425,22.76551799622623,1.0,0.0,0.5,0.25,0.0,19.333178818304514,22.961780700248823,27.624861534500468,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,2.7616858610888054e-16,0.0,5.523371722177608e-16,3.8476758962698435e-14,converged
2025-01-15T08:30:00+08:00,0.5,-5.583333333333333,61.66666666666667,2.9479166666666665,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.69721197986096,42.580189067513615,42.33214374447819,42.868655655001795,0.3718029833333333,0.4215123883240463,27.80017753381324,27.947513422969312,19.33461247810576,27.627204650458083,23.00663618578308,23.147623479755858,23.065641252656405,22.951253530640784,18.83143665749633,22.96395430971439,22.881737944682186,22.766938111044023,1.0,0.0,0.5,0.25,0.0,19.33461247810576,22.96395430971439,27.627204650458083,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,1.3809240849338707e-16,0.0,6.904620424669349e-16,3.03963494847823e-14,converged
2025-01-15T08:35:00+08:00,0.5833333333333334,-5.5,70.0,2.9375,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.8,51.8,51.8,43.66813736966812,42.54671608945167,42.297727705074124,42.836329975231,0.36695890000000003,0.42113241353341535,27.80323015898382,27.951041663115042,19.336658311226216,27.6299190217756,23.009045762932345,23.150462986050176,23.068012193400723,22.953114497354917,18.833537783768147,22.96676996146347,22.884085084487538,22.76877519669516,1.0,0.0,0.5,0.25,0.0,19.336658311226216,22.96676996146347,27.6299190217756,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,1.3821700501533312e-16,0.0,2.4792675274625376e-15,3.471000613982235e-14,converged
2025-01-15T08:40:00+08:00,0.6666666666666666,-5.416666666666667,78.33333333333334,2.9270833333333335,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.8,51.8,51.8,43.66910040043393,42.54756604322381,42.29854658057318,42.837207101179466,0.36211481666666673,0.42109120427798413,27.806813320403002,27.955202421901433,19.339343309694517,27.63304166789626,23.01204147952948,23.153987499080745,23.0709608179164,22.955432405702958,18.836293384636434,22.97027079305394,22.887010059667865,22.771069355481224,1.0,0.0,0.5,0.25,0.0,19.339343309694517,22.97027079305394,27.63304166789626,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,8.293831880901722e-16,0.0,1.848833356784342e-15,3.111376240214004e-14,converged
2025-01-15T08:45:00+08:00,0.75,-5.333333333333333,86.66666666666666,2.9166666666666665,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.65233759629169,51.8,51.8,43.568492082739944,42.548599959905,42.29955272704333,42.80430807762041,0.3572707333333333,0.42032145417132877,27.81065156880393,27.959734415213866,19.34238718640319,27.636336819371017,23.015620937084737,23.15819436303456,23.074484998267387,22.95820565252082,18.83970018278816,22.974454165455885,22.89051075571514,22.773818994315207,1.0,0.0,0.5,0.25,0.0,19.34238718640319,22.974454165455885,27.636336819371017,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,6.924183899704198e-16,0.0,2.7869840196309396e-15,6.447138593225816e-14,converged
2025-01-15T08:50:00+08:00,0.8333333333333334,-5.25,95.0,2.90625,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.4,51.8,51.8,43.395780103035705,42.54981713857951,42.30074539574519,42.74746737810958,0.35242665,0.4190351784912112,27.814550832123523,27.96445337170271,19.34559276550392,27.639638255104483,23.019781746923016,23.163080932395363,23.078582614356012,22.96143264026907,18.843754917321593,22.979317449803855,22.89458506585908,22.77702252566266,1.0,0.0,0.5,0.25,0.0,19.34559276550392,22.979317449803855,27.639638255104483,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,2.7781753848472294e-16,0.0,1.6452007357142187e-15,3.0419203358049106e-14,converged
