timestamp,elapsed_hours,outdoor_temperature_c,solar_radiation_w_m2,secondary_supply_setpoint_c,delivered_supply_near_c,delivered_supply_mid_c,delivered_supply_far_c,total_flow_m3_h,near_flow_m3_h,mid_flow_m3_h,far_flow_m3_h,near_valve_pct,mid_valve_pct,far_valve_pct,pump_frequency_hz,pump_head_kpa,pump_power_kw,required_heat_load_mw,actual_heat_supply_mw,B01_indoor_c,B02_indoor_c,B03_indoor_c,B04_indoor_c,B05_indoor_c,B06_indoor_c,B07_indoor_c,B08_indoor_c,B09_indoor_c,B10_indoor_c,B11_indoor_c,B12_indoor_c,near_return_c,mid_return_c,far_return_c,station_return_c,near_transport_delay_min,mid_transport_delay_min,far_transport_delay_min,hydraulic_residual,heat_balance_residual,solver_status,source_heat_mw,pipe_storage_power_kw,pipe_energy_residual,building_energy_residual,mass_residual,heat_energy_j,pump_energy_j
2025-01-15T09:15:00+08:00,1.25,-5.583333333333334,152.70833333333331,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.3338222208333334,0.4475674949943322,20.43759758131186,20.43903372835609,19.87654653029767,20.36773211800385,20.1524637458731,20.168475083266447,20.146635999827,20.122507206041664,19.80037559253412,20.140748099055514,20.12024970609894,20.097336446055166,41.83744713070081,40.55385259591992,39.034413115796326,40.623235034246534,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,7.803202184850961e-16,converged,0.44756749499433185,0.0,7.803202184850961e-16,2.3962070131288053e-14,0.0,2019913315.1745605,5120966.729419809
2025-01-15T09:20:00+08:00,1.3333333333333333,-5.416666666666666,159.79166666666669,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.3281320291666666,0.4473307591762171,20.470748492485217,20.47295684707126,19.875016077246748,20.39545158008053,20.167953628145685,20.185607231939766,20.161558239934962,20.134981937244287,19.79431824383462,20.156094493362925,20.133469067960082,20.10818359029509,41.843947271052706,40.5584775133137,39.03764296804646,40.62819476914745,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,3.90366589281675e-16,converged,0.44733075917621695,0.0,3.90366589281675e-16,2.9329768511922516e-14,0.0,2154112542.927426,5462364.51138113
2025-01-15T09:25:00+08:00,1.4166666666666667,-5.25,166.875,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.32244183750000005,0.4470846684274624,20.504386828835628,20.50745088339831,19.874301918955886,20.42356477428101,20.184093825509795,20.203460781619295,20.1771103999092,20.1479844368913,19.78914243439374,20.17217022082689,20.147325449181597,20.119564861259224,41.850600970582576,40.56330193085593,39.041123076746395,40.63335049456792,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,3.9058146045268395e-16,converged,0.44708466842746225,0.0,3.9058146045268395e-16,2.6366603081371903e-14,0.0,2288237943.4556646,5803762.293342451
2025-01-15T09:30:00+08:00,1.5,-5.083333333333334,173.95833333333331,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.3167516458333334,0.4468292586004902,20.538510889396026,20.54251394969268,19.87440039342153,20.452070522591463,20.200881672213345,20.222032930496287,20.193290155338957,20.161512850085288,19.784843878178798,20.188972495003487,20.161816537474444,20.13147841230825,41.857407662454904,40.56832508775339,39.04485244862112,40.6387014593816,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,2.6053647917228644e-16,converged,0.4468292586004901,0.0,2.6053647917228644e-16,2.1645611291919454e-14,0.0,2422286721.035812,6145160.0753037715
2025-01-15T09:35:00+08:00,1.5833333333333333,-4.916666666666666,181.04166666666669,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.3110614541666666,0.4465645654080418,20.57311897913521,20.57814416455099,19.875307855068353,20.480967650522565,20.218314513431622,20.24132088764378,20.210095190390575,20.175565328448066,19.781418309995757,20.206498540094515,20.176940028942862,20.143922403187254,41.864366781979726,40.573546226123554,39.04883009441352,40.64424691538853,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,1.3034545376496905e-16,converged,0.4465645654080419,0.0,1.3034545376496902e-16,2.317203931575972e-14,0.0,2556256090.6582246,6486557.857265092
2025-01-15T09:40:00+08:00,1.6666666666666667,-4.75,188.125,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.3053712625,0.44629062442373113,20.608209408937128,20.614339652790417,19.877020674675546,20.510254987098982,20.23638970522249,20.26132187297435,20.22752319777584,20.19014003009777,19.778861485387896,20.2247455909068,20.192693628053906,20.156895000003637,41.87147776660441,40.57896459098347,39.053055028867746,40.64998611730354,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,0.0,converged,0.44629062442373113,0.0,0.0,2.5697131608668416e-14,0.0,2690143277.985344,6827955.639226413
2025-01-15T09:45:00+08:00,1.75,-4.583333333333334,195.20833333333331,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.29968107083333334,0.446007471082596,20.64378049558023,20.651098545428106,19.879535239303447,20.53993136484883,20.255104614481777,20.28203311719798,20.24557187872047,20.20523511962602,19.777169180534987,20.243710892811695,20.20907504760708,20.17039437520513,41.87874005590524,40.58457943023859,39.05752627071271,40.655918322744704,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,1.3050826429472062e-16,converged,0.4460074710825959,0.0,1.3050826429472062e-16,2.4753970850520306e-14,0.0,2823945519.3101225,7169353.421187734
2025-01-15T09:50:00+08:00,1.8333333333333333,-4.416666666666666,202.29166666666669,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.2939908791666666,0.4457151406816476,20.67983056171691,20.688418979660693,19.882847952220512,20.56999561979321,20.27445661889886,20.303451861780154,20.264238942932664,20.22084876807517,19.776337192152965,20.263391701704712,20.2260820087041,20.184418707557878,41.88615309157923,40.59038999467172,39.062242842645645,40.66204279222181,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,2.6118772103836733e-16,converged,0.44571514068164747,0.0,2.6118772103836733e-16,2.5715063157782514e-14,0.0,2957660061.514617,7510751.203149055
2025-01-15T09:55:00+08:00,1.9166666666666667,-4.25,209.375,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.2883006875,0.44541366838041657,20.71635793585299,20.726299098843867,19.8869552328306,20.60044659143575,20.29444310691241,20.32557535890007,20.283522108571834,20.236979152915644,19.77636133739408,20.283785283965315,20.243712240718757,20.19896618212458,41.89371631743588,40.59639553793194,39.06720377131575,40.668358789124945,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,1.3068225123202487e-16,converged,0.4454136683804165,0.0,1.3068225123202487e-16,2.2569997646844207e-14,0.0,3091284162.028742,7852148.985110376
2025-01-15T10:00:00+08:00,2.0,-4.083333333333334,216.45833333333331,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.2826104958333334,0.44510308920149866,20.753360952327313,20.764737052472,19.891853516600587,20.631283122752187,20.31506147766633,20.348400871409034,20.303419102217404,20.253624458023324,19.777237453747528,20.30488891641686,20.261963481266893,20.214034990242727,41.901429179388984,40.60259531652364,39.07240808730782,40.67486557971305,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,3.923203118038801e-16,converged,0.4451030892014985,0.0,3.923203118038801e-16,2.656982795470349e-14,0.0,3224815088.7891912,8193546.767071697
2025-01-15T10:05:00+08:00,2.0833333333333335,-3.9062500000000004,222.70833333333331,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.27709700625000006,0.4447835973749295,20.790811955089964,20.80369322978258,19.89752491225651,20.662486526937606,20.336290082911827,20.37189448351342,20.323905512299017,20.270771286923434,19.77895100761734,20.326668696020672,20.280811328969605,20.229611742436358,41.90928785014489,40.60898532154889,39.07785131899022,40.68155909476882,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,5.234694917438817e-16,converged,0.4447835973749293,0.0,5.234694917438817e-16,2.6418761559709136e-14,0.0,3358250168.00167,8534944.549033018
2025-01-15T10:10:00+08:00,2.1666666666666665,-3.71875,228.125,50,50.0,50.0,50.0,41.190890913986806,16.02911208256932,13.501586734343975,11.660192097073516,60.0,60.0,60.0,45,75.58825998662742,1.1379926065377353,0.27176021875,0.4444555455551192,20.828683384602318,20.84312815097953,19.90395160878698,20.69403817309646,20.35810736313996,20.39602241114325,20.34495701732526,20.2884062902245,19.781487536069708,20.349090849265867,20.300231471021508,20.24568309552102,41.91728524433636,40.61555829540375,39.08352551033218,40.68843194600434,11.104794768611303,21.034564721018263,31.817657626165,1.7208982650771557e-16,9.167477613208034e-16,converged,0.44445554555511874,0.0,9.167477613208034e-16,2.534891212867645e-14,0.0,3491586831.6682057,8876342.330994338
