timestamp,elapsed_hours,outdoor_temperature_c,solar_radiation_w_m2,wind_m_s,raw_supply_target_c,applied_supply_setpoint_c,raw_pump_target_hz,applied_pump_frequency_hz,near_valve_pct,mid_valve_pct,far_valve_pct,total_flow_m3_h,near_flow_m3_h,mid_flow_m3_h,far_flow_m3_h,pump_pressure_kpa,pump_power_kw,delivered_supply_near_c,delivered_supply_mid_c,delivered_supply_far_c,return_near_c,return_mid_c,return_far_c,station_return_c,required_heat_load_mw,actual_heat_supply_mw,B01_indoor_c,B02_indoor_c,B03_indoor_c,B04_indoor_c,B05_indoor_c,B06_indoor_c,B07_indoor_c,B08_indoor_c,B09_indoor_c,B10_indoor_c,B11_indoor_c,B12_indoor_c,compliance_rate,comfort_rate,overheating_rate,severe_overheating_rate,underheating_rate,P10_c,P50_c,P90_c,near_transport_delay_min,mid_transport_delay_min,far_transport_delay_min,hydraulic_residual,heat_balance_residual,mass_residual,pipe_heat_balance_residual,building_heat_balance_residual,solver_status
2025-01-15T08:05:00+08:00,0.08333333333333333,-5.0,20.0,3.0,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.05943386762454,41.975128489218164,41.72980149883167,42.253599800155165,0.3796124,0.40906522448944904,28.241141028347695,28.346246029613795,18.551941986028673,28.07988973151054,23.030927976476896,23.141151602653476,23.07387433206876,22.98068381716112,18.459572541614474,23.155331371329247,23.088138372825128,22.99503895535747,1.0,0.0,0.6666666666666666,0.25,0.0,18.551941986028673,23.07387433206876,28.07988973151054,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,1.1383546178703586e-15,1.2167051069595872e-16,1.1383546178703574e-15,3.200003217808607e-14,converged
2025-01-15T08:10:00+08:00,0.16666666666666666,-5.0,22.22222222222222,3.0055555555555555,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.05943717378621,41.97493303861822,41.72956104117198,42.253455381410284,0.3786853333333333,0.40907197888953883,28.241526404200783,28.346619555408285,18.550622371245243,28.080568004198877,23.030346918808792,23.140524086646078,23.073326226470627,22.980235072119704,18.458259030437773,23.154712019281412,23.087597858065017,22.994597311703064,1.0,0.0,0.6666666666666666,0.25,0.0,18.550622371245243,23.073326226470627,28.080568004198877,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,1.1383358219055164e-15,1.2167051069595872e-16,1.138335821905515e-15,3.3598759868296087e-14,converged
2025-01-15T08:15:00+08:00,0.25,-5.0,24.444444444444443,3.011111111111111,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.059475776655546,41.97477407265922,41.729357249134495,42.253347112368985,0.3777582666666667,0.40907704258416444,28.242021377157684,28.347131988596907,18.54942169143941,28.081326698432402,23.029879121622756,23.14003908134433,23.072893263622138,22.97987029573369,18.45706282229295,23.154235147541584,23.087172459144025,22.994239612618497,1.0,0.0,0.6666666666666666,0.25,0.0,18.54942169143941,23.072893263622138,28.081326698432402,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,8.537412983984546e-16,1.2167051069595872e-16,8.537412983984539e-16,3.536889343867447e-14,converged
2025-01-15T08:20:00+08:00,0.3333333333333333,-5.0,26.666666666666668,3.0166666666666666,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.059549551386475,41.97465145224332,41.7291899771878,42.25327485650235,0.37683120000000003,0.40908042195872185,28.2426255709267,28.347782877314227,18.548339419072807,28.082165577478644,23.029524121635447,23.13969603444004,23.07257501955212,22.97958919351633,18.455983339768967,23.15390020359704,23.086861751942603,22.993965563529596,1.0,0.0,0.6666666666666666,0.25,0.0,18.548339419072807,23.07257501955212,28.082165577478644,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,1.1383123276301077e-15,1.2167051069595872e-16,1.1383123276301064e-15,3.3190140542205685e-14,converged
2025-01-15T08:25:00+08:00,0.4166666666666667,-5.0,28.88888888888889,3.022222222222222,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.05965837358478,41.97456503880455,41.729059080387614,42.25323847780546,0.3759041333333333,0.409082123374101,28.24333861050808,28.348571771164732,18.54737502894698,28.083084405301996,23.029281457458552,23.139494395765517,23.07237107185051,22.979391472013667,18.455020008297023,23.15370663707759,23.08666531390378,22.993774870895905,1.0,0.0,0.6666666666666666,0.25,0.0,18.54737502894698,23.07237107185051,28.083084405301996,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,5.691537966349819e-16,1.2167051069595872e-16,5.691537966349815e-16,3.102830325708948e-14,converged
2025-01-15T08:30:00+08:00,0.5,-5.0,31.11111111111111,3.0277777777777777,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.05980211930642,41.97451469430688,41.72896441437438,42.25323784079529,0.37497706666666664,0.4090821531667813,28.244160122189616,28.349498221218038,18.546527998193,28.084082946561647,23.029150669591033,23.13943361728528,23.072280999662638,22.979276838800928,18.454172256136577,23.153653899747294,23.08658272402741,22.993667242207035,1.0,0.0,0.6666666666666666,0.25,0.0,18.546527998193,23.072280999662638,28.084082946561647,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,1.1383075103691723e-15,1.2167051069595872e-16,1.1383075103691711e-15,2.7910649240793668e-14,converged
2025-01-15T08:35:00+08:00,0.5833333333333334,-5.0,33.333333333333336,3.033333333333333,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.05998066505589,41.974500281242115,41.72890583537085,42.25327281050877,0.37405,0.4090805176489266,28.245089733542198,28.35056178000413,18.545797806261128,28.085160966609553,23.029131300411404,23.13951315308779,23.07230438368346,22.9792450024789,18.453439514361406,23.153741445496156,23.086613562864425,22.99364238597907,1.0,0.0,0.6666666666666666,0.25,0.0,18.545797806261128,23.07230438368346,28.085160966609553,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,7.114450383508766e-16,1.2167051069595872e-16,7.114450383508761e-16,3.327735278342063e-14,converged
2025-01-15T08:40:00+08:00,0.6666666666666666,-5.0,35.55555555555556,3.0388888888888888,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.06019388778454,41.97452166262789,41.728883200179716,42.253343252500635,0.37312293333333335,0.40907722310848055,28.246127073415423,28.35176200150862,18.545183934910543,28.086318231488388,23.029222894170044,23.13973245937721,23.072440806151874,22.979295672670336,18.452821216845773,23.153968730331908,23.086757412511137,22.993700011750946,1.0,0.0,0.6666666666666666,0.25,0.0,18.545183934910543,23.072440806151874,28.086318231488388,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,4.268704608227358e-16,1.2167051069595872e-16,4.2687046082273567e-16,3.6363865073065314e-14,converged
2025-01-15T08:45:00+08:00,0.75,-5.0,37.77777777777778,3.0444444444444443,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.060441664888934,41.974578702005665,41.728896366181175,42.2534490328415,0.37219586666666665,0.40907227580926087,28.247271771933196,28.353098441168,18.544685868199082,28.087554507929514,23.02942499698154,23.140090994465226,23.072689850845034,22.97942856001637,18.452316800250625,23.154335212371777,23.087013856603523,22.99383983008088,1.0,0.0,0.6666666666666666,0.25,0.0,18.544685868199082,23.072689850845034,28.087554507929514,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,7.114593722871608e-16,1.2167051069595872e-16,7.114593722871603e-16,2.3931962206342504e-14,converged
2025-01-15T08:50:00+08:00,0.8333333333333334,-5.0,40.0,3.05,51.0,51.0,44.0,44.0,50.0,60.0,85.0,40.36071892016924,13.47054943281936,13.166090914783805,13.724078572566071,72.05862750356954,1.0629890389052437,51.0,51.0,51.0,43.06072387420917,41.97467126343871,41.72894519133063,42.253590018115815,0.3712688,0.40906568199105314,28.24852346048936,28.354570655864922,18.544303092473058,28.08886956335095,23.029737156817067,23.140588218762854,23.07305110307268,22.97964337617295,18.451925704009884,23.154840351834313,23.087382480311568,22.994061552542778,1.0,0.0,0.6666666666666666,0.25,0.0,18.544303092473058,23.07305110307268,28.08886956335095,13.214011862524671,21.570563490572965,27.03278023645357,2.4750134849298585e-13,1.4229416809093384e-15,1.2167051069595872e-16,1.4229416809093364e-15,3.153537479547727e-14,converged
