timestamp,elapsed_hours,outdoor_temperature_c,solar_radiation_w_m2,wind_m_s,raw_supply_target_c,applied_supply_setpoint_c,raw_pump_target_hz,applied_pump_frequency_hz,near_valve_pct,mid_valve_pct,far_valve_pct,total_flow_m3_h,near_flow_m3_h,mid_flow_m3_h,far_flow_m3_h,pump_pressure_kpa,pump_power_kw,delivered_supply_near_c,delivered_supply_mid_c,delivered_supply_far_c,return_near_c,return_mid_c,return_far_c,station_return_c,required_heat_load_mw,actual_heat_supply_mw,B01_indoor_c,B02_indoor_c,B03_indoor_c,B04_indoor_c,B05_indoor_c,B06_indoor_c,B07_indoor_c,B08_indoor_c,B09_indoor_c,B10_indoor_c,B11_indoor_c,B12_indoor_c,compliance_rate,comfort_rate,overheating_rate,severe_overheating_rate,underheating_rate,P10_c,P50_c,P90_c,near_transport_delay_min,mid_transport_delay_min,far_transport_delay_min,hydraulic_residual,heat_balance_residual,mass_residual,pipe_heat_balance_residual,building_heat_balance_residual,solver_status
2025-01-15T08:05:00+08:00,0.08333333333333333,-6.0,20.0,3.0,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.688289222435756,42.57959109319344,42.328632261738726,42.8642885550349,0.3960234,0.42171849242954124,28.371391546003487,28.51253477509917,18.39706391071338,28.19939691391886,23.003234814890135,23.14357781046072,23.062320278611764,22.948661915723008,18.2884642163994,23.157737499879033,23.07658413235342,22.96304055521793,1.0,0.0,0.6666666666666666,0.25,0.0,18.39706391071338,23.062320278611764,28.19939691391886,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,2.760498387354568e-16,0.0,1.1041993549418258e-15,3.259204146490252e-14,converged
2025-01-15T08:10:00+08:00,0.16666666666666666,-5.916666666666667,28.333333333333332,2.9895833333333335,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.68824571006972,42.579337157341854,42.328330392105414,42.86408854966413,0.3911793166666667,0.42172793162909017,28.371884083897896,28.51298851626822,18.395759800443106,28.200164277952048,23.00272379392023,23.1429958054142,23.061812223016787,22.948253689923064,18.287204054902944,23.157165062440065,23.076084956538253,22.962640615447913,1.0,0.0,0.6666666666666666,0.25,0.0,18.395759800443106,23.061812223016787,28.200164277952048,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,0.0,0.0,8.28130980397016e-16,3.446952210663085e-14,converged
2025-01-15T08:15:00+08:00,0.25,-5.833333333333333,36.666666666666664,2.9791666666666665,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.68837806654468,42.579270700120645,42.32821991837278,42.864073480121746,0.38633523333333336,0.42172864283208045,28.3729156645787,28.51408446673291,18.395110034710882,28.201345433634295,23.00281086385535,23.143112072860422,23.061892456468605,22.948310367378944,18.286615123845618,23.15729086088712,23.076174037485863,22.96270555019198,1.0,0.0,0.6666666666666666,0.25,0.0,18.395110034710882,23.061892456468605,28.201345433634295,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,8.281295838373103e-16,0.0,0.0,2.6354519090680063e-14,converged
2025-01-15T08:20:00+08:00,0.3333333333333333,-5.75,45.0,2.96875,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.68868566480059,42.57939100689193,42.328300076999845,42.86424264437052,0.38149115,0.4217206591709691,28.374484435610498,28.515820535490295,18.395111709324425,28.20293916180338,23.003493576357574,23.14392390451137,23.062558811131098,22.948830316365054,18.286694117059078,23.15811218550519,23.0768492062231,22.963233726879952,1.0,0.0,0.6666666666666666,0.25,0.0,18.395111709324425,23.062558811131098,28.20293916180338,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,1.1041936817208575e-15,0.0,2.7604842043021437e-16,2.4619452767219224e-14,converged
2025-01-15T08:25:00+08:00,0.4166666666666667,-5.666666666666667,53.33333333333333,2.9583333333333335,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.689167880067636,42.57969736575057,42.328570107544614,42.864595343082826,0.3766470666666667,0.42170401365033516,28.376588550923834,28.518194638345623,18.395761932981195,28.20494424688912,23.004769493111475,23.145428602583273,23.06380912715659,22.94981191088286,18.287437744659627,23.159626337095126,23.07810830177407,22.96422351867499,1.0,0.0,0.6666666666666666,0.25,0.0,18.395761932981195,23.06380912715659,28.20494424688912,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,8.281779498792942e-16,0.0,0.0,3.236226270306188e-14,converged
2025-01-15T08:30:00+08:00,0.5,-5.583333333333333,61.66666666666667,2.9479166666666665,51.8,51.8,44.4,44.4,50.0,60.0,85.0,40.72763454671606,13.593008973117659,13.285782650372692,13.848842923225705,73.37473962574259,1.092243998697986,51.8,51.8,51.8,43.689824089857645,42.580189067513615,42.32902925265135,42.86513087962997,0.3718029833333333,0.4216787391473821,28.379226170793324,28.52120469789019,18.397057827211178,28.20735947690279,23.00663618578308,23.147623479755854,23.065641252656405,22.951253530640784,18.288842732968,23.16183062693284,23.079949171130668,22.96567330445347,1.0,0.0,0.6666666666666666,0.25,0.0,18.397057827211178,23.065641252656405,28.20735947690279,13.094966710610093,21.376234089757084,26.789241675764913,2.390551130416141e-13,9.662655205669774e-16,0.0,1.380379315095682e-16,3.682530480234635e-14,converged
2025-01-15T08:35:00+08:00,0.5833333333333334,-5.5,70.0,2.9375,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.8,51.8,51.8,43.66048919046984,42.54671608945168,42.29454777976476,42.83269607760266,0.36695890000000003,0.4213031418260151,28.38235902925728,28.524814334916094,18.398949783579326,28.210152178387577,23.009045762932345,23.150462986050172,23.068012193400723,22.953114497354917,18.29085319246349,23.164679743969696,23.082329048018316,22.967542624224777,1.0,0.0,0.6666666666666666,0.25,0.0,18.398949783579326,23.068012193400723,28.210152178387577,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,1.3816099415063307e-16,0.0,2.4782628325769806e-15,2.7656106650020502e-14,converged
2025-01-15T08:40:00+08:00,0.6666666666666666,-5.416666666666667,78.33333333333334,2.9270833333333335,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.8,51.8,51.8,43.661483563984554,42.54756604322381,42.29537223174805,42.83358556052022,0.36211481666666673,0.4212613520137135,28.386021862259582,28.52905591157724,18.401481902406267,28.21335270822812,23.01204147952948,23.153987499080742,23.0709608179164,22.955432405702958,18.293518776516255,23.168213823270285,23.085286570031773,22.96986885203453,1.0,0.0,0.6666666666666666,0.25,0.0,18.401481902406267,23.0709608179164,28.21335270822812,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,2.7634939989259945e-16,0.0,1.4335625119428596e-15,3.0993468054071394e-14,converged
2025-01-15T08:45:00+08:00,0.75,-5.333333333333333,86.66666666666666,2.9166666666666665,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.65233759629169,51.8,51.8,43.56168951202372,42.548599959905005,42.29638429399915,42.80096031294307,0.3572707333333333,0.420478739325135,28.389926435158834,28.53365602240863,18.404393618409504,28.21671434522524,23.015620937084737,23.158194363034557,23.074484998267387,22.95820565252082,18.29683625931444,23.172430207649644,23.0888196081398,22.972650383904096,1.0,0.0,0.6666666666666666,0.25,0.0,18.404393618409504,23.074484998267387,28.21671434522524,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,1.3843187650079581e-16,0.0,2.093782132074537e-15,4.23560982089366e-14,converged
2025-01-15T08:50:00+08:00,0.8333333333333334,-5.25,95.0,2.90625,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.4,51.8,51.8,43.39034235240643,42.54981713857951,42.29758321865968,42.744577254777845,0.35242665,0.41917096267455806,28.393869725053232,28.538421901434884,18.407501528879546,28.220063188373693,23.019781746923016,23.16308093239536,23.078582614356012,22.96143264026907,18.300802430929977,23.17732625023087,23.092926041158147,22.975885621485617,1.0,0.0,0.6666666666666666,0.25,0.0,18.407501528879546,23.078582614356012,28.220063188373693,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,4.16591315453257e-16,0.0,1.7835315692842564e-15,3.3331442589029956e-14,converged
2025-01-15T08:55:00+08:00,0.9166666666666666,-5.166666666666667,103.33333333333334,2.8958333333333335,51.4,51.4,44.2,44.2,50.0,60.0,85.0,40.54417673343772,13.531779202966865,13.22593678257664,13.786460747894214,72.71519475005029,1.0775503315615431,51.4,51.517836730471174,51.8,43.39162651068592,42.3597800984726,42.29896826090415,42.683484730486384,0.3475825666666667,0.41771676667385355,28.39834020567461,28.54381595712881,18.411244206709387,28.223818222047786,23.02397668789704,23.168128366292486,23.082761124982415,22.964644672920603,18.305414097240387,23.182899314405127,23.09760375572063,22.97957297204225,1.0,0.0,0.6666666666666666,0.25,0.0,18.411244206709387,23.082761124982415,28.223818222047786,13.154219953646097,21.47295913088977,26.910459963893757,1.1891713201276387e-16,2.7869439561622865e-16,0.0,4.903279522873022e-15,3.0640931927022237e-14,converged
